title,author,publisher,pubdate,detail_url,img_url,topic,price,sale_price,rating,desc,판매지수,pubdate,author
나 외계인이 될지도 몰라,<시와 물질> 양장노트 + <나쁘게 눈부시기> (오늘의 한국문학 도서 2종 이상 구매) [국내도서] 나 외계인이 될지도 몰라 ㅣ 문학동네 시인선 235 Choice 신이인 (지은이),문학동네,"2025년 6월 12,000 원 → 10,800원 ( 10% 할인),  마일리지 600 원 세일즈포인트 : 4,870",https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=365899668,,인공지능,,10800.0,,,,2025-06-01,<시와 물질> 양장노트 + <나쁘게 눈부시기> (오늘의 한국문학 도서 2종 이상 구매) [국내도서] 나 외계인이 될지도 몰라 ㅣ 문학동네 시인선 235 Choice 신이인 (지은이)
행복할 거야 이래도 되나 싶을 정도로,"화제의 책 + 알라딘 굿즈 (이벤트 도서 포함, 국내도서 3만5천원 이상) [국내도서] 행복할 거야 이래도 되나 싶을 정도로 일홍 (지은이)",부크럼,"2024년 7월 18,000 원 → 16,200원 ( 10% 할인),  마일리지 900 원 9.8 ( 65 )",https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=343855351,,인공지능,,16200.0,9.8,,,2024-07-01,"화제의 책 + 알라딘 굿즈 (이벤트 도서 포함, 국내도서 3만5천원 이상) [국내도서] 행복할 거야 이래도 되나 싶을 정도로 일홍 (지은이)"
해커스 토익 RC Reading(리딩) 기본서,데스크 매트.북엔드.클립보드 등(공무원.자격증.외국어.컴퓨터 구매 금액별 사은품) [국내도서] 해커스 토익 RC Reading(리딩) 기본서 - 최신기출경향 완벽 반영｜실전모의고사 4회분 [시험장에도 들고 가는 토익 RC 필수 어휘 & 단어암기 MP3 제공] ㅣ 해커스 토익 기본서 David Cho (지은이),해커스어학연구소(Hackers),"2024년 8월 18,800 원 → 16,920원 ( 10% 할인),  마일리지 940 원 9.8 ( 48 )",https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=306403048,,인공지능,,16920.0,9.8,,,2024-08-01,데스크 매트.북엔드.클립보드 등(공무원.자격증.외국어.컴퓨터 구매 금액별 사은품) [국내도서] 해커스 토익 RC Reading(리딩) 기본서 - 최신기출경향 완벽 반영｜실전모의고사 4회분 [시험장에도 들고 가는 토익 RC 필수 어휘 & 단어암기 MP3 제공] ㅣ 해커스 토익 기본서 David Cho (지은이)
To Love 트러블 : 다크니스 리커버 6,"[국내도서] To Love 트러블 : 다크니스 리커버 6 야부키 켄타로 (지은이), 서울미디어코믹스 편집부 (옮긴이), Saki Hasemi (각본)",서울미디어코믹스(서울문화사),"2025년 6월 13,000 원 → 11,700원 ( 10% 할인),  마일리지 650 원 세일즈포인트 : 4,380",https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=365912164,,인공지능,,11700.0,,,,2025-06-01,"[국내도서] To Love 트러블 : 다크니스 리커버 6 야부키 켄타로 (지은이), 서울미디어코믹스 편집부 (옮긴이), Saki Hasemi (각본)"
언어가 세계를 감각하는 법,"6월의 주목도서 +  초판본 책모양 에코백 (이벤트 도서 포함 국내서 2만원 이상) [국내도서] 언어가 세계를 감각하는 법 - 다른 언어를 쓰는 사람은 생각하는 방식도 다를까? 케일럽 에버렛 (지은이), 노승영 (옮긴이)",위즈덤하우스,"2025년 5월 22,000 원 → 19,800원 ( 10% 할인),  마일리지 1,100 원 9.6 ( 11 )",https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=364899580,,인공지능,,19800.0,9.6,,,2025-05-01,"6월의 주목도서 +  초판본 책모양 에코백 (이벤트 도서 포함 국내서 2만원 이상) [국내도서] 언어가 세계를 감각하는 법 - 다른 언어를 쓰는 사람은 생각하는 방식도 다를까? 케일럽 에버렛 (지은이), 노승영 (옮긴이)"
누구도 대신 살아 주지 않는다,"[국내도서] 누구도 대신 살아 주지 않는다 - 작은 실천으로 원하는 삶에 다가가는 법 브라이언 트레이시 (지은이), 박선령 (옮긴이)",오픈도어북스,"2025년 6월 16,800 원 → 15,120원 ( 10% 할인),  마일리지 840 원 9.6 ( 27 )",https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=364876907,,인공지능,,15120.0,9.6,,,2025-06-01,"[국내도서] 누구도 대신 살아 주지 않는다 - 작은 실천으로 원하는 삶에 다가가는 법 브라이언 트레이시 (지은이), 박선령 (옮긴이)"
방구석 미술관 3,핸드타월 2종(택 1) [국내도서] 방구석 미술관 3 - 가볍게 친해지는 서양 현대미술 ㅣ 방구석 미술관 3 조원재 (지은이),블랙피쉬,"2025년 4월 18,800 원 → 16,920원 ( 10% 할인),  마일리지 940 원 10.0 ( 21 )",https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=362377502,,인공지능,,16920.0,10.0,,,2025-04-01,핸드타월 2종(택 1) [국내도서] 방구석 미술관 3 - 가볍게 친해지는 서양 현대미술 ㅣ 방구석 미술관 3 조원재 (지은이)
팔견전 21,"[국내도서] 팔견전 21 - 동방팔견이문, S코믹스 ㅣ S코믹스 아베 미유키 (지은이), Leigh (옮긴이)",㈜소미미디어,"2025년 6월 6,000 원 → 5,400원 ( 10% 할인),  마일리지 300 원 10.0 ( 2 )",https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=365413873,,인공지능,,5400.0,10.0,,,2025-06-01,"[국내도서] 팔견전 21 - 동방팔견이문, S코믹스 ㅣ S코믹스 아베 미유키 (지은이), Leigh (옮긴이)"
뱅크시의 사라진 작품들,"[국내도서] 뱅크시의 사라진 작품들 - 팔리거나 도난당하거나 파괴된 그래피티 51 윌 엘즈워스-존스 (지은이), 서경주 (옮긴이)",미술문화,"2025년 6월 25,000 원 → 22,500원 ( 10% 할인),  마일리지 1,250 원 9.7 ( 7 )",https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=364182015,,인공지능,,22500.0,9.7,,,2025-06-01,"[국내도서] 뱅크시의 사라진 작품들 - 팔리거나 도난당하거나 파괴된 그래피티 51 윌 엘즈워스-존스 (지은이), 서경주 (옮긴이)"
과자 사면 과학 드립니다,"편의점 간식 더블 키링 (2종 중 택1, 대상도서 1만 원 이상 구매 시) [국내도서] 과자 사면 과학 드립니다 Choice 정윤선 (지은이), 시미씨 (그림)",풀빛,"2025년 4월 15,000 원 → 13,500원 ( 10% 할인),  마일리지 750 원 10.0 ( 17 )",https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=362545754,,인공지능,,13500.0,10.0,,,2025-04-01,"편의점 간식 더블 키링 (2종 중 택1, 대상도서 1만 원 이상 구매 시) [국내도서] 과자 사면 과학 드립니다 Choice 정윤선 (지은이), 시미씨 (그림)"
고독한 용의자,"화제의 책 + 알라딘 굿즈 (이벤트 도서 포함, 국내도서 3만5천원 이상) [국내도서] 고독한 용의자 찬호께이 (지은이), 허유영 (옮긴이)",위즈덤하우스,"2025년 4월 19,500 원 → 17,550원 ( 10% 할인),  마일리지 970 원 9.2 ( 41 )",https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=362413157,,인공지능,,17550.0,9.2,,,2025-04-01,"화제의 책 + 알라딘 굿즈 (이벤트 도서 포함, 국내도서 3만5천원 이상) [국내도서] 고독한 용의자 찬호께이 (지은이), 허유영 (옮긴이)"
관촌수필,"화제의 책 + 알라딘 굿즈 (이벤트 도서 포함, 국내도서 3만5천원 이상) [국내도서] 관촌수필 ㅣ 문지클래식 1 이문구 (지은이)",문학과지성사,"2018년 9월 17,000 원 → 15,300원 ( 10% 할인),  마일리지 850 원 9.3 ( 11 )",https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=166280807,,인공지능,,15300.0,9.3,,,2018-09-01,"화제의 책 + 알라딘 굿즈 (이벤트 도서 포함, 국내도서 3만5천원 이상) [국내도서] 관촌수필 ㅣ 문지클래식 1 이문구 (지은이)"
노렌디 이야기 1 : 스펠호르스트의 꼭두각시 인형들,"단독 특별 양장 노트(택1, 대상도서 1만 원 이상) [국내도서] 노렌디 이야기 1 : 스펠호르스트의 꼭두각시 인형들 ㅣ 노렌디 이야기 1 케이트 디카밀로 (지은이), 줄리 모스태드 (그림), 김경미 (옮긴이)",비룡소,"2025년 6월 15,000 원 → 13,500원 ( 10% 할인),  마일리지 750 원 세일즈포인트 : 1,460",https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=364288177,,인공지능,,13500.0,,,,2025-06-01,"단독 특별 양장 노트(택1, 대상도서 1만 원 이상) [국내도서] 노렌디 이야기 1 : 스펠호르스트의 꼭두각시 인형들 ㅣ 노렌디 이야기 1 케이트 디카밀로 (지은이), 줄리 모스태드 (그림), 김경미 (옮긴이)"
연매장,"대단한 책 6월 + 패브릭 독서대 (대상도서 포함 국내도서 3만원 이상 구매 시) [국내도서] 연매장 팡팡 (지은이), 문현선 (옮긴이)",문학동네,"2025년 4월 17,500 원 → 15,750원 ( 10% 할인),  마일리지 870 원 10.0 ( 6 )",https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=362547243,,인공지능,,15750.0,10.0,,,2025-04-01,"대단한 책 6월 + 패브릭 독서대 (대상도서 포함 국내도서 3만원 이상 구매 시) [국내도서] 연매장 팡팡 (지은이), 문현선 (옮긴이)"
초역 부처의 말 필사집,"화제의 책 + 알라딘 굿즈 (이벤트 도서 포함, 국내도서 3만5천원 이상) [국내도서] 초역 부처의 말 필사집 - 2500년 동안 사랑받은 코이케 류노스케 (지은이), 박재현 (옮긴이)",포레스트북스,"2025년 3월 22,000 원 → 19,800원 ( 10% 할인),  마일리지 1,100 원 10.0 ( 9 )",https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=360263315,,인공지능,,19800.0,10.0,,,2025-03-01,"화제의 책 + 알라딘 굿즈 (이벤트 도서 포함, 국내도서 3만5천원 이상) [국내도서] 초역 부처의 말 필사집 - 2500년 동안 사랑받은 코이케 류노스케 (지은이), 박재현 (옮긴이)"
2024 켈리 지텔프 G-point 33 : 문법편,데스크 매트.북엔드.클립보드 등(공무원.자격증.외국어.컴퓨터 구매 금액별 사은품) [국내도서] 2024 켈리 지텔프 G-point 33 : 문법편 켈리 (지은이),멘토링,"2024년 3월 30,000 원 → 27,000원 ( 10% 할인),  마일리지 1,500 원 세일즈포인트 : 25,605",https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=334958295,,인공지능,,27000.0,,,,2024-03-01,데스크 매트.북엔드.클립보드 등(공무원.자격증.외국어.컴퓨터 구매 금액별 사은품) [국내도서] 2024 켈리 지텔프 G-point 33 : 문법편 켈리 (지은이)
칼의 노래,21세기 최고의 책 금속 책갈피 (대상도서 3만원 이상) [국내도서] 칼의 노래 김훈 (지은이),문학동네,"2012년 1월 16,500 원 → 14,850원 ( 10% 할인),  마일리지 820 원 9.0 ( 231 )",https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=14628764,,인공지능,,14850.0,9.0,,,2012-01-01,21세기 최고의 책 금속 책갈피 (대상도서 3만원 이상) [국내도서] 칼의 노래 김훈 (지은이)
리얼 Real 16,[국내도서] 리얼 Real 16 이노우에 타케히코 (지은이),대원씨아이(만화),"2025년 5월 6,500 원 → 5,850원 ( 10% 할인),  마일리지 320 원 10.0 ( 4 )",https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=365048176,,인공지능,,5850.0,10.0,,,2025-05-01,[국내도서] 리얼 Real 16 이노우에 타케히코 (지은이)
잠자고 싶은 토끼,"[국내도서] 잠자고 싶은 토끼 칼-요한 포셴 엘린 (지은이), 시드니 핸슨 (그림), 이나미 (옮긴이)",윌마,"2025년 5월 16,800 원 → 15,120원 ( 10% 할인),  마일리지 840 원 10.0 ( 19 )",https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=364749502,,인공지능,,15120.0,10.0,,,2025-05-01,"[국내도서] 잠자고 싶은 토끼 칼-요한 포셴 엘린 (지은이), 시드니 핸슨 (그림), 이나미 (옮긴이)"
산 루이스 레이의 다리,"북포켓 카드 홀더 [국내도서] 산 루이스 레이의 다리 손턴 와일더 (지은이), 정해영 (옮긴이), 신형철 (해제)",클레이하우스,"2025년 5월 17,000 원 → 15,300원 ( 10% 할인),  마일리지 850 원 9.6 ( 25 )",https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=362985600,,인공지능,,15300.0,9.6,,,2025-05-01,"북포켓 카드 홀더 [국내도서] 산 루이스 레이의 다리 손턴 와일더 (지은이), 정해영 (옮긴이), 신형철 (해제)"
내면소통 명상수업,인플루엔셜 브랜드전 + 유리 키링(대상도서 3만원 이상) [국내도서] 내면소통 명상수업 - 마음근력 향상을 위한 명상 가이드 김주환 (지은이),인플루엔셜(주),"2025년 3월 28,000 원 → 25,200원 ( 10% 할인),  마일리지 1,400 원 9.7 ( 15 )",https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=360480333,,인공지능,,25200.0,9.7,,,2025-03-01,인플루엔셜 브랜드전 + 유리 키링(대상도서 3만원 이상) [국내도서] 내면소통 명상수업 - 마음근력 향상을 위한 명상 가이드 김주환 (지은이)
파쇄,위즈덤하우스 로고 머그 · 플립 노트 (대상 도서 구매 시) [국내도서] 파쇄 ㅣ 위픽 구병모 (지은이),위즈덤하우스,"2023년 3월 13,000 원 → 11,700원 ( 10% 할인),  마일리지 650 원 8.5 ( 46 )",https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=312732931,,인공지능,,11700.0,8.5,,,2023-03-01,위즈덤하우스 로고 머그 · 플립 노트 (대상 도서 구매 시) [국내도서] 파쇄 ㅣ 위픽 구병모 (지은이)
내 주머니는 맑고 강풍,"2025 서울국제도서전 여름, 첫 책 [국내도서] 내 주머니는 맑고 강풍 Choice 최진영 (지은이)",핀드,"2025년 6월 18,000 원 → 16,200원 ( 10% 할인),  마일리지 900 원 세일즈포인트 : 4,500",https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=365711963,,인공지능,,16200.0,,,,2025-06-01,"2025 서울국제도서전 여름, 첫 책 [국내도서] 내 주머니는 맑고 강풍 Choice 최진영 (지은이)"
축구를 생각하다,"훈련일지 [국내도서] 축구를 생각하다 이동국 , 정훈 , 이용 , 홍정남 (지은이)",인북,"2025년 6월 19,800 원 → 17,820원 ( 10% 할인),  마일리지 990 원 세일즈포인트 : 3,710",https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=365689137,,인공지능,,17820.0,,,,2025-06-01,"훈련일지 [국내도서] 축구를 생각하다 이동국 , 정훈 , 이용 , 홍정남 (지은이)"
대한민국 제21대 대통령 이재명 희망의 대한민국 (초호화 한정판 소장용 금장 에디션),[국내도서] 대한민국 제21대 대통령 이재명 희망의 대한민국 (초호화 한정판 소장용 금장 에디션) - 대통령 취임사 특별 수록집 대한민국 (지은이),대한의소리,"2025년 6월 18,000 원 → 16,200원 ( 10% 할인),  마일리지 900 원 10.0 ( 1 )",https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=365656821,,인공지능,,16200.0,10.0,,,2025-06-01,[국내도서] 대한민국 제21대 대통령 이재명 희망의 대한민국 (초호화 한정판 소장용 금장 에디션) - 대통령 취임사 특별 수록집 대한민국 (지은이)
당신은 하마스를 모른다,"화제의 책 + 알라딘 굿즈 (이벤트 도서 포함, 국내도서 3만5천원 이상) [국내도서] 당신은 하마스를 모른다 - 금기와 편견 너머, 하마스를 이해하기 헬레나 코번 , 라미 G. 쿠리 (지은이), 이준태 (옮긴이), 팔레스타인평화연대 (감수)",동녘,"2025년 6월 22,000 원 → 19,800원 ( 10% 할인),  마일리지 1,100 원 세일즈포인트 : 4,960",https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=365391492,,인공지능,,19800.0,,,,2025-06-01,"화제의 책 + 알라딘 굿즈 (이벤트 도서 포함, 국내도서 3만5천원 이상) [국내도서] 당신은 하마스를 모른다 - 금기와 편견 너머, 하마스를 이해하기 헬레나 코번 , 라미 G. 쿠리 (지은이), 이준태 (옮긴이), 팔레스타인평화연대 (감수)"
"정재승의 인간 탐구 보고서 17 : 음식, 인간의 마음을 요리하다","정재승 사인 키링 (택1) [국내도서] 정재승의 인간 탐구 보고서 17 : 음식, 인간의 마음을 요리하다 - 어린이를 위한 뇌과학 프로젝트 ㅣ 정재승의 인간 탐구 보고서 정재은 (글), 김현민 (그림), 정재승 (기획), 이고은 (자문)",아울북,"2025년 5월 16,800 원 → 15,120원 ( 10% 할인),  마일리지 840 원 세일즈포인트 : 10,610",https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=364980143,,인공지능,,15120.0,,,,2025-05-01,"정재승 사인 키링 (택1) [국내도서] 정재승의 인간 탐구 보고서 17 : 음식, 인간의 마음을 요리하다 - 어린이를 위한 뇌과학 프로젝트 ㅣ 정재승의 인간 탐구 보고서 정재은 (글), 김현민 (그림), 정재승 (기획), 이고은 (자문)"
자연은 계산하지 않는다,"쉬폰 포스터(도서 포함 국내도서 2만원 이상 구매 시) [국내도서] 자연은 계산하지 않는다 - 식물학자가 자연에서 찾은 풍요로운 삶의 비밀 로빈 월 키머러 (지은이), 노승영 (옮긴이), 존 버고인 (삽화)",다산초당,"2025년 5월 16,800 원 → 15,120원 ( 10% 할인),  마일리지 840 원 10.0 ( 9 )",https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=364866638,,인공지능,,15120.0,10.0,,,2025-05-01,"쉬폰 포스터(도서 포함 국내도서 2만원 이상 구매 시) [국내도서] 자연은 계산하지 않는다 - 식물학자가 자연에서 찾은 풍요로운 삶의 비밀 로빈 월 키머러 (지은이), 노승영 (옮긴이), 존 버고인 (삽화)"
오닉스 스톰 1,"초판한정 : 일러스트 표지&보드(책갈피)&미공개 원고  + 일러스트 아크릴 스탠드(대상도서 포함 소설/시/희곡 2만 원 이상 구매시 선택) [국내도서] 오닉스 스톰 1 ㅣ 엠피리언 레베카 야로스 (지은이), 이수현 (옮긴이)",북폴리오,"2025년 5월 19,000 원 → 17,100원 ( 10% 할인),  마일리지 950 원 세일즈포인트 : 26,650",https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=364852073,,인공지능,,17100.0,,,,2025-05-01,"초판한정 : 일러스트 표지&보드(책갈피)&미공개 원고  + 일러스트 아크릴 스탠드(대상도서 포함 소설/시/희곡 2만 원 이상 구매시 선택) [국내도서] 오닉스 스톰 1 ㅣ 엠피리언 레베카 야로스 (지은이), 이수현 (옮긴이)"
나는 월급쟁이 배당 부자가 되었다,"화제의 책 + 알라딘 굿즈 (이벤트 도서 포함, 국내도서 3만5천원 이상) [국내도서] 나는 월급쟁이 배당 부자가 되었다 환상감자(이은호) (지은이)",길벗,"2025년 6월 22,000 원 → 19,800원 ( 10% 할인),  마일리지 1,100 원 10.0 ( 16 )",https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=364851780,,인공지능,,19800.0,10.0,,,2025-06-01,"화제의 책 + 알라딘 굿즈 (이벤트 도서 포함, 국내도서 3만5천원 이상) [국내도서] 나는 월급쟁이 배당 부자가 되었다 환상감자(이은호) (지은이)"
내가 나라서 정말 좋아,"김지훤 저자 사인 아크릴 키링(택1), 추가로 포토카드 2종+틴케이스(각 마일리지 차감) [국내도서] 내가 나라서 정말 좋아 - 단단한 마음을 만드는 다정한 말 김지훤 (지은이), 하꼬방 (그림)",길벗,"2025년 1월 16,800 원 → 15,120원 ( 10% 할인),  마일리지 840 원 9.6 ( 22 )",https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=354318898,,인공지능,,15120.0,9.6,,,2025-01-01,"김지훤 저자 사인 아크릴 키링(택1), 추가로 포토카드 2종+틴케이스(각 마일리지 차감) [국내도서] 내가 나라서 정말 좋아 - 단단한 마음을 만드는 다정한 말 김지훤 (지은이), 하꼬방 (그림)"
읽으면서 바로 써먹는 어린이 OX 퀴즈,"캐릭터 더블 키링(3종 중 택1, 대상도서 1권 이상) [국내도서] 읽으면서 바로 써먹는 어린이 OX 퀴즈 ㅣ 맛있는 공부 66 한날 (지은이)",파란정원,"2024년 12월 13,000 원 → 11,700원 ( 10% 할인),  마일리지 650 원 10.0 ( 6 )",https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=353595026,,인공지능,,11700.0,10.0,,,2024-12-01,"캐릭터 더블 키링(3종 중 택1, 대상도서 1권 이상) [국내도서] 읽으면서 바로 써먹는 어린이 OX 퀴즈 ㅣ 맛있는 공부 66 한날 (지은이)"
구의 증명,"화제의 책 + 알라딘 굿즈 (이벤트 도서 포함, 국내도서 3만5천원 이상) [국내도서] 구의 증명 ㅣ 은행나무 시리즈 N°(노벨라) 7 Choice 최진영 (지은이)",은행나무,"2023년 4월 12,000 원 → 10,800원 ( 10% 할인),  마일리지 600 원 7.7 ( 81 )",https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=315614621,,인공지능,,10800.0,7.7,,,2023-04-01,"화제의 책 + 알라딘 굿즈 (이벤트 도서 포함, 국내도서 3만5천원 이상) [국내도서] 구의 증명 ㅣ 은행나무 시리즈 N°(노벨라) 7 Choice 최진영 (지은이)"
나의 열두 살에게,"알라딘 단독, 소복이 작가 친필 사인본(선착순 한정) [국내도서] 나의 열두 살에게 소복이 (지은이)",나무의말,"2025년 6월 19,800 원 → 17,820원 ( 10% 할인),  마일리지 990 원 10.0 ( 1 )",https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=366119898,,인공지능,,17820.0,10.0,,,2025-06-01,"알라딘 단독, 소복이 작가 친필 사인본(선착순 한정) [국내도서] 나의 열두 살에게 소복이 (지은이)"
신주로,"신주로 종이 마그넷 [국내도서] 신주로 요코미조 세이시 (지은이), 정명원 (옮긴이)",시공사,"2025년 6월 17,500 원 → 15,750원 ( 10% 할인),  마일리지 870 원 9.8 ( 25 )",https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=365051738,,인공지능,,15750.0,9.8,,,2025-06-01,"신주로 종이 마그넷 [국내도서] 신주로 요코미조 세이시 (지은이), 정명원 (옮긴이)"
거꾸로 읽는 교회사,"6월 특별 선물. 도시락 보냉가방 ·
여름 와플 담요 (이벤트 도서 포함 국내서·외서 5만원 이상) [국내도서] 거꾸로 읽는 교회사 - 역사 속 교회의 초상들 최종원 (지은이)",복있는사람,"2025년 5월 19,500 원 → 17,550원 ( 10% 할인),  마일리지 970 원 7.3 ( 6 )",https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=364262136,,인공지능,,17550.0,7.3,,,2025-05-01,"6월 특별 선물. 도시락 보냉가방 ·
여름 와플 담요 (이벤트 도서 포함 국내서·외서 5만원 이상) [국내도서] 거꾸로 읽는 교회사 - 역사 속 교회의 초상들 최종원 (지은이)"
적절한 좌절,"6월 특별 선물. 도시락 보냉가방 ·
여름 와플 담요 (이벤트 도서 포함 국내서·외서 5만원 이상) [국내도서] 적절한 좌절 김경일 , 류한욱 (지은이)",저녁달,"2025년 5월 20,000 원 → 18,000원 ( 10% 할인),  마일리지 1,000 원 10.0 ( 25 )",https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=362981488,,인공지능,,18000.0,10.0,,,2025-05-01,"6월 특별 선물. 도시락 보냉가방 ·
여름 와플 담요 (이벤트 도서 포함 국내서·외서 5만원 이상) [국내도서] 적절한 좌절 김경일 , 류한욱 (지은이)"
2025 써니 행정법총론 실전동형 모의고사,독서대(공무원 수험서 2만원 이상) [국내도서] 2025 써니 행정법총론 실전동형 모의고사 박준철 (지은이),에스티유니타스,"2025년 3월 14,000 원 → 12,600원 ( 10% 할인),  마일리지 140 원 세일즈포인트 : 22,055",https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=358727661,,인공지능,,12600.0,,,,2025-03-01,독서대(공무원 수험서 2만원 이상) [국내도서] 2025 써니 행정법총론 실전동형 모의고사 박준철 (지은이)
신청곡,[국내도서] 신청곡 - 단편집 유폴히 (지은이),데이즈엔터(주),"2025년 6월 16,500 원 → 14,850원 ( 10% 할인),  마일리지 820 원 세일즈포인트 : 3,960",https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=365844995,,인공지능,,14850.0,,,,2025-06-01,[국내도서] 신청곡 - 단편집 유폴히 (지은이)
